iteration,train loss,train acc,test loss,test acc
22081,3.759669781,25,,
22082,3.715187073,18.75,,
22083,3.61852622,21.875,,
22084,1.980242729,40.625,,
22085,3.713515759,6.25,,
22086,2.743375301,25,,
22087,2.211800337,40.625,,
22088,3.034802198,25,,
22089,2.263990641,53.125,,
22090,2.550733566,40.625,,
22091,2.181809187,46.875,,
22092,3.544427395,25,,
22093,2.36482811,40.625,,
22094,4.016953468,0,,
22095,3.839559317,12.5,,
22096,2.556940556,37.5,,
22097,2.19068718,43.75,,
22098,2.508275032,31.25,,
22099,3.523470879,18.75,,
22100,3.360324621,31.25,,
22101,3.362602711,25,,
22102,3.964317799,6.25,,
22103,2.1541152,50,,
22104,2.549984455,40.625,,
22105,2.403454781,28.125,,
22106,2.256675959,43.75,,
22107,3.919196844,12.5,,
22108,2.539068699,53.125,,
22109,2.920905113,31.25,,
22110,2.898964643,28.125,,
22111,3.737219572,18.75,,
22112,3.641360044,3.125,,
22113,2.039161205,40.625,,
22114,1.986344934,53.125,,
22115,4.126973152,12.5,,
22116,2.419524431,40.625,,
22117,3.041255951,34.375,,
22118,2.658743382,43.75,,
22119,2.435927153,34.375,,
22120,1.884321928,50,,
22121,3.583272934,18.75,,
22122,2.385644436,37.5,,
22123,3.265980244,31.25,,
22124,3.911373138,15.625,,
22125,2.166512012,50,,
22126,2.736459732,40.625,,
22127,3.536160469,18.75,,
22128,2.507368803,46.875,,
22129,4.207756996,6.25,,
22130,3.740929127,9.375,,
22131,3.51967144,15.625,,
22132,2.813966274,31.25,,
22133,2.959044695,37.5,,
22134,3.130379915,21.875,,
22135,3.693785429,0,,
22136,2.518868923,31.25,,
22137,2.344477892,34.375,,
22138,4.13410759,3.125,,
22139,4.170680523,9.375,,
22140,3.919625759,15.625,,
22141,2.420145273,34.375,,
22142,4.109387875,6.25,,
22143,2.569058657,43.75,,
22144,2.587323427,37.5,,
22145,3.647948742,6.25,,
22146,2.808173656,28.125,,
22147,2.842122793,43.75,,
22148,2.619670153,28.125,,
22149,3.714977264,18.75,,
22150,2.346014261,46.875,,
22151,3.68507123,15.625,,
22152,3.78940177,18.75,,
22153,3.58266592,15.625,,
22154,2.431899786,31.25,,
22155,3.898496866,18.75,,
22156,2.770655632,31.25,,
22157,2.699168444,31.25,,
22158,3.82088995,15.625,,
22159,3.571356297,21.875,,
22160,2.367182493,50,,
22161,2.739046097,34.375,,
22162,2.392631769,31.25,,
22163,2.588933706,28.125,,
22164,2.362127781,34.375,,
22165,2.503248692,37.5,,
22166,2.59871459,28.125,,
22167,1.996563196,53.125,,
22168,2.510975361,34.375,,
22169,2.441212416,37.5,,
22170,2.203060627,37.5,,
22171,2.535367012,34.375,,
22172,3.464121103,15.625,,
22173,2.348149538,40.625,,
22174,2.416766405,37.5,,
22175,2.418950796,37.5,,
22176,2.676391602,31.25,,
22177,2.237059593,40.625,,
22178,2.315665722,34.375,,
22179,2.433211565,37.5,,
22180,2.11207819,37.5,,
22181,2.344403267,43.75,,
22182,3.197343826,25,,
22183,2.563412666,37.5,,
22184,2.20219183,25,,
22185,2.50720191,37.5,,
22186,2.316024065,31.25,,
22187,3.608587503,25,,
22188,2.766629219,25,,
22189,2.531953812,37.5,,
22190,3.036067486,28.125,,
22191,3.451252699,28.125,,
22192,2.63582325,40.625,,
22193,2.906880617,34.375,,
22194,3.034825325,21.875,,
22195,3.460752487,12.5,,
22196,2.370806932,31.25,,
22197,2.520381451,28.125,,
22198,2.798181057,21.875,,
22199,2.767637014,37.5,,
22200,3.380833149,28.125,,
22201,2.602740288,31.25,,
22202,2.494359732,37.5,,
22203,3.369865417,18.75,,
22204,3.994821548,3.125,,
22205,4.002688885,15.625,,
22206,2.600748301,28.125,,
22207,2.645915031,31.25,,
22208,2.377129555,34.375,,
22209,2.446974039,43.75,,
22210,2.845613718,18.75,,
22211,3.300251007,28.125,,
22212,2.529245377,31.25,,
22213,3.283324957,15.625,,
22214,2.449902534,37.5,,
22215,4.300359726,12.5,,
22216,2.730433702,21.875,,
22217,2.487867117,40.625,,
22218,2.293946505,37.5,,
22219,3.556476593,25,,
22220,3.544519901,21.875,,
22221,3.409829855,31.25,,
22222,3.795752048,15.625,,
22223,3.860684633,3.125,,
22224,2.975276709,37.5,,
22225,3.231711388,28.125,,
22226,3.235142231,31.25,,
22227,3.012481928,28.125,,
22228,2.651236773,34.375,,
22229,2.489804745,46.875,,
22230,2.41882658,40.625,,
22231,2.521508694,34.375,,
22232,2.851099014,28.125,,
22233,2.550592184,28.125,,
22234,2.763142347,25,,
22235,2.467645645,34.375,,
22236,2.432623625,34.375,,
22237,3.804739952,15.625,,
22238,2.414680004,37.5,,
22239,2.686206579,34.375,,
22240,4.471354961,3.125,,
22241,3.595263958,25,,
22242,2.863265753,21.875,,
22243,2.873923302,21.875,,
22244,2.165860891,37.5,,
22245,2.097078562,59.375,,
22246,2.64441824,37.5,,
22247,2.134211063,43.75,,
22248,3.572127342,25,,
22249,2.135880709,34.375,,
22250,2.086313963,37.5,,
22251,1.920635581,43.75,,
22252,2.627787828,37.5,,
22253,3.802443504,6.25,,
22254,2.47758913,37.5,,
22255,3.335666418,12.5,,
22256,2.880985737,31.25,,
22257,2.452519417,31.25,,
22258,3.512615681,21.875,,
22259,2.108684301,40.625,,
22260,3.277463675,34.375,,
22261,2.514351368,31.25,,
22262,3.758641958,15.625,,
22263,2.513276577,37.5,,
22264,3.691889286,6.25,,
22265,2.229839563,40.625,,
22266,4.022759438,6.25,,
22267,2.273409367,34.375,,
22268,3.958944082,3.125,,
22269,2.853428364,28.125,,
22270,2.784322023,43.75,,
22271,2.735230684,34.375,,
22272,2.944549084,28.125,,
22273,3.366232634,31.25,,
22274,3.552352905,28.125,,
22275,3.720069885,9.375,,
22276,3.841331005,12.5,,
22277,3.830794811,25,,
22278,2.134402037,34.375,,
22279,2.684435844,40.625,,
22280,3.318532705,34.375,,
22281,2.452793598,37.5,,
22282,2.325223923,53.125,,
22283,1.786298871,59.375,,
22284,2.642851114,25,,
22285,2.506234407,46.875,,
22286,2.841669559,21.875,,
22287,4.005989552,9.375,,
22288,2.96239233,28.125,,
22289,2.102606535,50,,
22290,2.381178617,31.25,,
22291,2.624707937,40.625,,
22292,2.304425955,50,,
22293,3.089361191,12.5,,
22294,2.509489059,25,,
22295,3.161083221,25,,
22296,3.634515285,18.75,,
22297,2.996303797,37.5,,
22298,2.508144617,34.375,,
22299,3.639357567,18.75,,
22300,3.776592493,12.5,,
22301,2.167892456,43.75,,
22302,3.901449203,6.25,,
22303,2.851191044,25,,
22304,2.14394021,43.75,,
22305,2.257798195,46.875,,
22306,1.957370043,46.875,,
22307,2.514605761,34.375,,
22308,2.626476765,25,,
22309,2.754156351,25,,
22310,1.847977996,56.25,,
22311,4.131889343,12.5,,
22312,3.741792202,28.125,,
22313,4.19229269,3.125,,
22314,2.317515373,43.75,,
22315,3.993037701,0,,
22316,2.349629164,46.875,,
22317,1.738575578,65.625,,
22318,3.483382225,12.5,,
22319,3.234315157,21.875,,
22320,2.378180027,31.25,,
22321,3.751754284,15.625,,
22322,2.839554548,28.125,,
22323,2.332217216,46.875,,
22324,4.024139404,15.625,,
22325,2.559462547,34.375,,
22326,2.599405766,37.5,,
22327,2.695278168,21.875,,
22328,1.923206925,50,,
22329,3.828523397,6.25,,
22330,2.582373381,31.25,,
22331,2.86254406,40.625,,
22332,3.215875626,18.75,,
22333,2.551585197,43.75,,
22334,3.525892258,0,,
22335,3.629335642,18.75,,
22336,1.968806982,53.125,,
22337,2.650188923,31.25,,
22338,2.529746294,21.875,,
22339,2.523061991,34.375,,
22340,3.671399117,25,,
22341,3.443230152,31.25,,
22342,3.229942083,28.125,,
22343,2.35582757,40.625,,
22344,2.595715046,28.125,,
22345,3.863236427,12.5,,
22346,1.837607622,59.375,,
22347,3.132552862,18.75,,
22348,3.339920521,12.5,,
22349,2.283172607,28.125,,
22350,2.660932064,31.25,,
22351,2.223886013,50,,
22352,2.70222497,37.5,,
22353,3.181702137,31.25,,
22354,2.536911011,37.5,,
22355,2.145559788,40.625,,
22356,2.572614193,34.375,,
22357,2.62868166,40.625,,
22358,2.540391445,28.125,,
22359,3.154445648,25,,
22360,2.153446674,34.375,,
22361,2.97269249,25,,
22362,2.527565718,34.375,,
22363,3.741418839,12.5,,
22364,3.343138695,31.25,,
22365,4.584784031,3.125,,
22366,3.752094984,25,,
22367,3.620229244,0,,
22368,2.46597147,37.5,,
22369,2.429896832,37.5,,
22370,2.751616001,28.125,,
22371,2.520285845,28.125,,
22372,2.359725714,31.25,,
22373,3.708512306,25,,
22374,3.966500998,12.5,,
22375,2.78958106,25,,
22376,2.916856766,21.875,,
22377,2.236727476,34.375,,
22378,3.676666021,21.875,,
22379,2.847314596,34.375,,
22380,3.353466988,28.125,,
22381,2.667687654,15.625,,
22382,2.661595821,34.375,,
22383,3.935392618,21.875,,
22384,3.985691071,15.625,,
22385,2.547433853,34.375,,
22386,2.131352663,50,,
22387,2.543514013,31.25,,
22388,3.529858589,31.25,,
22389,2.715194702,46.875,,
22390,2.312466145,46.875,,
22391,2.022227764,46.875,,
22392,2.593899012,40.625,,
22393,4.202859402,3.125,,
22394,2.588865757,28.125,,
22395,2.683386326,31.25,,
22396,2.231143713,40.625,,
22397,3.254968643,34.375,,
22398,2.129875183,37.5,,
22399,2.717351437,21.875,,
22400,4.176408768,0,,
22401,4.113903999,6.25,,
22402,2.204170227,40.625,,
22403,2.405864477,40.625,,
22404,2.176370859,46.875,,
22405,3.929290295,18.75,,
22406,2.404201031,28.125,,
22407,3.86503458,3.125,,
22408,3.176519394,18.75,,
22409,2.879613638,21.875,,
22410,2.714892626,31.25,,
22411,3.048920393,9.375,,
22412,2.527229071,34.375,,
22413,3.610009909,25,,
22414,2.720421553,31.25,,
22415,2.195586681,37.5,,
22416,2.498868704,28.125,,
22417,2.598715782,28.125,,
22418,3.349031448,31.25,,
22419,3.338048935,21.875,,
22420,4.132236481,0,,
22421,3.292503834,34.375,,
22422,2.608569145,34.375,,
22423,1.866231441,59.375,,
22424,3.038143396,34.375,,
22425,2.193608046,50,,
22426,2.419537544,34.375,,
22427,2.451748848,40.625,,
22428,3.801005363,18.75,,
22429,3.334760427,25,,
22430,2.85662508,40.625,,
22431,2.147264004,37.5,,
22432,3.498420477,25,,
22433,2.173933983,46.875,,
22434,2.174736977,50,,
22435,3.777502537,6.25,,
22436,2.729379892,25,,
22437,2.498756409,31.25,,
22438,2.487592697,37.5,,
22439,3.417229652,25,,
22440,4.026406288,21.875,,
22441,2.973345757,28.125,,
22442,4.15731144,15.625,,
22443,2.825204372,28.125,,
22444,2.5277915,28.125,,
22445,3.343034983,34.375,,
22446,3.080932617,31.25,,
22447,3.754859924,25,,
22448,2.144187212,40.625,,
22449,3.815971851,9.375,,
22450,3.875573158,6.25,,
22451,2.252482176,40.625,,
22452,2.371502399,43.75,,
22453,3.920034409,0,,
22454,3.78054285,12.5,,
22455,2.491064548,34.375,,
22456,2.60373807,28.125,,
22457,4.038805962,15.625,,
22458,2.16151309,31.25,,
22459,2.502566576,28.125,,
22460,2.803646326,31.25,,
22461,3.37887907,28.125,,
22462,2.625145674,40.625,,
22463,3.785744667,15.625,,
22464,1.998716354,50,,
22465,2.297251701,31.25,,
22466,3.017251492,28.125,,
22467,2.909724951,31.25,,
22468,3.808274269,12.5,,
22469,2.385756016,37.5,,
22470,3.687073231,21.875,,
22471,2.250114202,37.5,,
22472,3.776710272,21.875,,
22473,2.38165617,34.375,,
22474,3.603591919,25,,
22475,2.941065073,31.25,,
22476,2.628558159,40.625,,
22477,2.563036203,46.875,,
22478,2.951505423,28.125,,
22479,3.095733166,31.25,,
22480,4.01094532,9.375,,
22481,3.042529583,37.5,,
22482,2.201347828,31.25,,
22483,2.219202042,37.5,,
22484,2.2361269,40.625,,
22485,3.816185951,9.375,,
22486,1.905223727,53.125,,
22487,3.922645092,18.75,,
22488,3.77346468,3.125,,
22489,3.272935152,18.75,,
22490,3.885216951,15.625,,
22491,2.813705206,25,,
22492,2.834089756,31.25,,
22493,3.6289289,21.875,,
22494,3.337988377,21.875,,
22495,3.015310526,28.125,,
22496,2.372183561,34.375,,
22497,2.851699114,25,,
22498,2.302934408,37.5,,
22499,2.745379925,31.25,,
22500,3.26301527,21.875,,
22501,3.884960175,15.625,,
22502,3.902829885,25,,
22503,2.241336823,56.25,,
22504,2.197951317,37.5,,
22505,3.965387583,6.25,,
22506,3.996991396,15.625,,
22507,2.455418825,34.375,,
22508,3.917637348,6.25,,
22509,2.602190495,43.75,,
22510,2.581825972,31.25,,
22511,3.457626343,21.875,,
22512,2.432013512,34.375,,
22513,2.094432592,40.625,,
22514,2.791543722,28.125,,
22515,2.724496841,40.625,,
22516,3.708414078,12.5,,
22517,3.054619551,25,,
22518,3.303420544,31.25,,
22519,1.929178834,43.75,,
22520,1.909485817,53.125,,
22521,4.071801186,6.25,,
22522,2.541441441,37.5,,
22523,4.229578018,6.25,,
22524,2.465792894,28.125,,
22525,3.431740761,21.875,,
22526,2.724176884,28.125,,
22527,2.536669016,37.5,,
22528,3.145027399,31.25,,
22529,3.417043447,28.125,,
22530,2.914091349,40.625,,
22531,2.477637529,37.5,,
22532,2.558610439,40.625,,
22533,2.488591671,31.25,,
22534,3.940243721,6.25,,
22535,2.722441435,34.375,,
22536,2.938169956,37.5,,
22537,2.695821285,37.5,,
22538,4.103469849,3.125,,
22539,2.744575977,25,,
22540,2.290974855,34.375,,
22541,4.006624699,0,,
22542,2.729687452,37.5,,
22543,2.505562544,34.375,,
22544,3.797570944,12.5,,
22545,2.259514809,40.625,,
22546,3.499554157,0,,
22547,3.449571848,34.375,,
22548,2.594842434,31.25,,
22549,3.621333599,25,,
22550,2.215261936,43.75,,
22551,3.71243906,25,,
22552,2.716683865,37.5,,
22553,2.116546869,46.875,,
22554,2.280665398,43.75,,
22555,3.153430939,31.25,,
22556,3.087877035,28.125,,
22557,3.559335709,21.875,,
22558,3.947199583,3.125,,
22559,2.268268824,43.75,,
22560,2.115175962,43.75,,
22561,3.676815748,3.125,,
22562,2.778770447,34.375,,
22563,2.749863863,28.125,,
22564,3.26714325,31.25,,
22565,3.344280243,25,,
22566,4.014247894,6.25,,
22567,3.055560112,31.25,,
22568,2.434203386,34.375,,
22569,2.725091696,34.375,,
22570,3.90184021,9.375,,
22571,2.10624671,46.875,,
22572,3.698363066,21.875,,
22573,2.672508717,31.25,,
22574,3.765649319,9.375,,
22575,2.58897543,28.125,,
22576,2.449822664,34.375,,
22577,2.95116806,25,,
22578,2.937894821,21.875,,
22579,2.891530037,37.5,,
22580,2.336316586,28.125,,
22581,2.285101414,40.625,,
22582,3.181351423,21.875,,
22583,2.333828449,34.375,,
22584,3.981259108,9.375,,
22585,2.267939329,53.125,,
22586,2.555235863,31.25,,
22587,2.150741816,46.875,,
22588,2.943488121,31.25,,
22589,2.72109437,28.125,,
22590,4.068078041,6.25,,
22591,2.737008095,31.25,,
22592,2.141750336,46.875,,
22593,4.03867197,3.125,,
22594,3.298832893,28.125,,
22595,3.725506544,25,,
22596,3.028822899,25,,
22597,2.720981359,34.375,,
22598,2.300577641,37.5,,
22599,2.281070232,43.75,,
22600,3.690344334,28.125,,
22601,2.453788042,34.375,,
22602,3.427561045,25,,
22603,2.181247711,37.5,,
22604,2.766945362,28.125,,
22605,3.628055096,21.875,,
22606,2.408419132,46.875,,
22607,3.460814238,18.75,,
22608,2.835436106,46.875,,
22609,3.647507191,25,,
22610,2.115282059,53.125,,
22611,2.605710983,37.5,,
22612,3.902199745,9.375,,
22613,4.03798914,9.375,,
22614,2.805333138,25,,
22615,2.885117769,25,,
22616,4.011224747,6.25,,
22617,2.281538486,40.625,,
22618,2.745506048,34.375,,
22619,3.605255604,25,,
22620,2.789884329,34.375,,
22621,2.573282719,37.5,,
22622,2.693147898,25,,
22623,3.102025032,37.5,,
22624,3.409427643,21.875,,
22625,2.641263008,40.625,,
22626,2.134686232,37.5,,
22627,3.671567917,15.625,,
22628,3.847048759,34.375,,
22629,3.22587204,31.25,,
22630,4.003170013,12.5,,
22631,2.427870989,25,,
22632,2.001577854,50,,
22633,2.460635185,37.5,,
22634,2.515470743,34.375,,
22635,2.176218271,28.125,,
22636,3.622596264,25,,
22637,2.16672492,43.75,,
22638,2.640023947,25,,
22639,2.307098866,28.125,,
22640,3.525434971,15.625,,
22641,1.908410907,50,,
22642,2.429885626,37.5,,
22643,2.446036339,40.625,,
22644,1.871557593,46.875,,
22645,2.36973381,43.75,,
22646,2.042047739,46.875,,
22647,3.132295847,25,,
22648,3.344219685,18.75,,
22649,3.469345808,15.625,,
22650,3.507383823,18.75,,
22651,1.94999516,46.875,,
22652,4.02321434,15.625,,
22653,2.247607231,31.25,,
22654,3.300285816,25,,
22655,3.764808655,21.875,,
22656,3.287781477,31.25,,
22657,2.349171877,43.75,,
22658,4.315116405,3.125,,
22659,2.634149075,31.25,,
22660,2.485160351,21.875,,
22661,3.330289841,28.125,,
22662,3.618255615,15.625,,
22663,1.831577897,65.625,,
22664,3.644528627,21.875,,
22665,2.819986105,28.125,,
22666,3.916406393,15.625,,
22667,2.732652187,31.25,,
22668,3.749907017,15.625,,
22669,4.120344639,9.375,,
22670,2.620210171,34.375,,
22671,2.679679394,31.25,,
22672,2.44371295,37.5,,
22673,3.866196156,6.25,,
22674,3.85490489,21.875,,
22675,2.545612812,40.625,,
22676,3.920373917,21.875,,
22677,2.446525574,34.375,,
22678,2.388462782,34.375,,
22679,2.604682922,28.125,,
22680,3.838566303,9.375,,
22681,2.832505703,31.25,,
22682,3.571220875,9.375,,
22683,3.585155487,15.625,,
22684,2.288456678,31.25,,
22685,2.212135077,40.625,,
22686,2.805495977,28.125,,
22687,2.729841709,34.375,,
22688,3.891703844,18.75,,
22689,2.37250185,40.625,,
22690,2.776774883,40.625,,
22691,2.471062899,28.125,,
22692,2.171509504,37.5,,
22693,3.807474375,9.375,,
22694,3.904879093,6.25,,
22695,2.553958893,28.125,,
22696,2.710798502,31.25,,
22697,3.985359669,3.125,,
22698,3.984608173,6.25,,
22699,2.664995432,37.5,,
22700,2.117475986,53.125,,
22701,2.653237343,28.125,,
22702,2.354347467,37.5,,
22703,2.338587523,50,,
22704,2.262515545,34.375,,
22705,2.949845076,28.125,,
22706,2.307711363,37.5,,
22707,3.203164816,28.125,,
22708,2.435714483,40.625,,
22709,2.665807486,21.875,,
22710,1.952810407,40.625,,
22711,2.687145233,34.375,,
22712,4.017148495,3.125,,
22713,3.98810482,9.375,,
22714,3.829574347,15.625,,
22715,2.648465633,34.375,,
22716,2.371732712,43.75,,
22717,2.400226116,46.875,,
22718,2.162699938,40.625,,
22719,2.307581186,43.75,,
22720,2.269616604,34.375,,
22721,2.214617014,40.625,,
22722,3.203825474,37.5,,
22723,2.62728858,40.625,,
22724,1.985120416,53.125,,
22725,2.599184513,28.125,,
22726,2.411728382,28.125,,
22727,2.135567427,53.125,,
22728,2.749877214,34.375,,
22729,4.016225815,3.125,,
22730,2.456668854,46.875,,
22731,2.317833662,37.5,,
22732,2.791309357,34.375,,
22733,2.237574339,34.375,,
22734,2.511543989,31.25,,
22735,2.688863516,28.125,,
22736,3.076321125,18.75,,
22737,2.548653126,28.125,,
22738,3.717124462,21.875,,
22739,3.107738495,34.375,,
22740,4.137262821,6.25,,
22741,3.972613335,6.25,,
22742,3.016988516,28.125,,
22743,3.980288982,6.25,,
22744,2.566502571,37.5,,
22745,2.175667763,40.625,,
22746,3.957161903,12.5,,
22747,2.380656242,40.625,,
22748,2.703384161,40.625,,
22749,2.426681757,40.625,,
22750,2.509584665,37.5,,
22751,3.406388283,37.5,,
22752,2.568083525,46.875,,
22753,3.631192684,34.375,,
22754,3.810465097,9.375,,
22755,3.755502701,15.625,,
22756,2.651252508,25,,
22757,3.872273684,12.5,,
22758,2.392050982,31.25,,
22759,3.535415649,34.375,,
22760,2.669206619,34.375,,
22761,4.291093349,9.375,,
22762,3.894637585,18.75,,
22763,3.203839064,37.5,,
22764,2.364196777,37.5,,
22765,2.144245863,46.875,,
22766,4.084615707,15.625,,
22767,3.718162537,18.75,,
22768,2.286319017,40.625,,
22769,2.56757617,34.375,,
22770,3.911850452,6.25,,
22771,2.429472923,37.5,,
22772,3.934323311,9.375,,
22773,2.815351009,50,,
22774,2.829880238,31.25,,
22775,4.153231144,0,,
22776,2.560270071,31.25,,
22777,3.25306797,28.125,,
22778,2.515420198,31.25,,
22779,2.685619116,34.375,,
22780,2.254000425,37.5,,
22781,3.672309399,15.625,,
22782,3.5779109,28.125,,
22783,2.239640474,53.125,,
22784,3.902038097,6.25,,
22785,2.292022228,34.375,,
22786,3.259085894,31.25,,
22787,3.745783806,6.25,,
22788,2.306582928,40.625,,
22789,2.29218936,50,,
22790,3.84598875,3.125,,
22791,3.228942633,31.25,,
22792,2.285800695,40.625,,
22793,1.960227132,46.875,,
22794,3.803468466,15.625,,
22795,4.098459244,15.625,,
22796,2.392069817,37.5,,
22797,2.20711422,37.5,,
22798,2.466164351,34.375,,
22799,2.720180273,15.625,,
22800,2.265506744,34.375,,
22801,2.477278709,34.375,,
22802,2.041019201,43.75,,
22803,3.270186424,37.5,,
22804,2.716719389,21.875,,
22805,3.272764206,37.5,,
22806,3.477766037,28.125,,
22807,2.83406496,31.25,,
22808,3.152746916,18.75,,
22809,2.733118296,25,,
22810,2.199114084,40.625,,
22811,2.586782932,34.375,,
22812,2.637442589,40.625,,
22813,3.534471512,34.375,,
22814,3.966943264,12.5,,
22815,4.095698357,9.375,,
